Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text;
1;Belair;95;2;67;67;2015-11-20 02:04;Quote: Well, we live in a country in which a children's program of the ZDF explains to the children that the French are to blame for terrorism in Paris.Oh well, let us partake in it and name the broadcast date and the broadcast in which it happened.;
1;no-panic;96;3;72;72;2015-11-20 02:05;The link to the video has already been posted here. 5Reply to # 2.29 from no-panic;
1;H_o_C;97;4;96;96;2015-11-20 02:06;Hmm ..Sonnengö f j tin so? 3Do you know the Conference of Interior Ministers?This is a conference in which the 16 Interior Ministers of the Länder and the Minister of the Interior of the Federal Republic meet. They advise things like that. There is always something to talk about.A few months ago, for example, they discussed how to deal with the problem that the BAMF is blocked by all the Dublin examinations and can no longer keep up with the applications. Thousands of people have already arrived via Italy or GR. De jure not necessarily our construction site, but in fact our problem. It was then advised and decided that the Dublin exam in the case of Syrian refugees simply disappeared. It was often obsolete anyway since the EUJ has judged that Greece can not be repatriated.So no Dublin. Exam more.There were good reasons for that. There were also good reasons against it.No matter, was decided by the ministers of the 16 countries with different governments and the competent Minister of the Federal Government.Merkel did not have anything to do with it.Why also P? After all, there was no reason to demand the authority to issue directives, and in the case of shared responsibility between the federal and state governments, it would also be a futile undertaking.;
1;pattso;98;2;67;67;2015-11-20 02:07;Yes, I have seen then too.However, in the linked video, the statement that France itself is guilty of being terrorized does not occur.Must probably give another version.;
1;no-panic;99;5;97;97;2015-11-20 02:08;Yes, yes, if you go to the Buschkowsky, then Neukölln would have long been hell on earth. Is chaotic and colorful, so what? Sassy suburban settlements we have enough.By the way, the gentleman has simply found a gap in the market and makes good profits on talk shows and alarmist books. He could be the twin brother of Bosbach: From no idea, but to all a (profitable) opinion.;
1;Heribert Pilch;100;3;95;95;2015-11-20 02:09;Among the numbers required by the editors:NRW alone expects 500,000 people in 2016 (that would be around 2.5 million in total)h f j p: //www.derwesten.de/p ...But is an old game, one has spoken in the summer of a million one was therefore called by the editors for unsustainable speculation, with 1.5 million later the same.But reality catches every censor.I (personally, only myself) reckon with 10-25 million including family Nachztug when the government pervades its course until the elections.;
1;LuluLiebe;101;2;67;67;2015-11-20 02:10;Removed, as unobjective. The editorial o?ce / mak;
1;Knopfauge;102;7;94;94;2015-11-20 02:11;"In fact, these politicians can only be as good or as bad as ""we"". Say: These politicians can not conjure up a hat that their voters are suddenly no longer culturallyShut down (because I would have preferred a completely different expression, but let's leave it here in the face of moderation) or just little viable. By the way, one sees very well those who seem to consider a term like ""Volksgemeinschaft"" to be timely and throw it into the debas. Unfortunately, there will be no change in cultural, intellectual and other stagnation (or regret) soon, quite the contrary.Anyone who does not understand that ""ethnic communities"" are more antiquated than ever - and the idea of such has always brought misfortune on the world - is beyond help. The ""Volksgemeinschaft"" and their instrumentalization are not even a millimeter away from the idea of a community of ""true Muslims""!";
1;Wiederkäu;103;4;71;71;2015-11-20 02:12;Bi f j e, Ladoga1, so leave these beauties! We have to face the facts. There will be billions. There are already 1.3 billion Muslims in the world, but how is that supposed to look until 2080? And all of you want Germany in the long term,because only here is it really ne f j.;
1;kaputtmacher;104;2;67;67;2015-11-20 02:13;Do you know what's happening in 2017? You wake up in the morning and the world goes on, pack your paranoia go to sleep.Do you know it? If you answer yes to this question, you will either have prophetic abilities or just believe that you have them. Probably the latter will be true.;
1;hajona;105;3;80;80;2015-11-20 02:14;"@ Lagoda1 I do not understand your criticism of a submission. The ""caste of incompetent and political politicians"" you accused were all appointed to this office in free and secret elections.In this sense, all voters who have chosen these characters are also incapable and detached. Representative just.";
1;OStFwaD;106;4;71;71;2015-11-20 02:15;Or it is simply theatrical hate speech and a false assertion, as this is so common here by many wrongdoers.;
1;47_weiblich;107;6;99;99;2015-11-20 02:16;2. Nigeria is the only country that has an average birth rate of just over 4 children.This is of course not true, even in Yemen, the birth rate is over 4.0. One must also keep in mind that not every Syrian man has only children from one woman. Because the birth rate always refers only to the woman, and this is in Syria at 3.0 (as of 2012) in 2000, the birth rate was much higher, and born in 2000 are not yet of age.Of course I'm right that the factor 8 is completely absurd, for example. At Spiegel Online was an article on alarmism regarding family reunification:h f j p: //www.spiegel.de/pol ...;
1;Kiretep;108;3;104;104;2015-11-20 02:17;There are many in Germany who think Germany needs immigration. Then there are manywho want to help flew bombs. Only they do not see what migration they trigger with desire and action. On the route to Germany the stream is ordered and flows and flows and;
1;Cherrmann;109;3;72;72;2015-11-20 02:18;And that's a lot bigger ... that's exactly why not everyone has space here. Putzig that some are not capable of the realization!;
1;Albrecht Zweistein;110;4;70;70;2015-11-20 02:19;You are welcome to send comments and criticisms of the moderation to community@zeit.de . Thanks, the editors / ncg;
1;ZweiundZweigleichVier;111;2;67;67;2015-11-20 02:20;@ ignorant, # 2.37 The net never forgets!Well, then save the logo mouse times, because Mrs. Knop fl och will probably soon get an email that this program belongs to the ZDF.;
1;SinaSina;112;4;92;92;2015-11-20 02:21;"So, that's what you say as a designated migration expert ).I have said it once before in a similar post, but since it is here again umpteen times zigfach. If we take as an example the Yugoslav war, whichrepresents a relatively good Verglech. Since we have (numbers I'm not quite exactly in mind now) about 800,000 to 1 million people. There are hardly any of them left, because people like to live in their homeland, regardless of whether they have water and electricity there for 24 hours or receive money from the state every month. Therefore it worries me only conditionally if there are more people coming. That said, yes, there is an upper limit, but in my opinion it is far from exhausted. As much more important, I see it to ensure that people inback in the foreseeable future. But we need plans for the ""bombwe're going to be all in sync and ashes ""- it did not work either in Afghanistan or Iraq.";
